236.24,882.04,7584.6,6.2479,6,6
236.15,881.86,7950,7.173,7,6
235.95,882.19,7652,7.7558,8,6
236.21,881.59,7317.1,8.9246,9,6
236.37,880.93,6810.3,8.2999,10,6
236.32,880.57,6486.4,7.8038,11,6
236.46,879.96,5637,6.8174,12,6
236.46,879.67,4323,8.3346,13,6
236.21,879.57,3583.9,7.0931,14,6
235.73,878.81,3261.2,6.1466,15,6
235.61,879.12,3937.7,5.0901,16,6
235.16,880.22,2117.8,5.1886,17,6
236.13,881.41,1455.1,5.5007,18,6
236.46,881.14,576.6,2.358,19,6
236,881,30.078,0.5,20,6
246.85,959.56,2382.7,4.5249,1,7
247.04,959.55,2610.3,4.6834,2,7
247.71,959.36,2776.9,4.8128,3,7
248.75,959.73,2854,6.3169,4,7
249.18,959.85,2993.6,8.9379,5,7
250.11,960.64,3155.3,10.186,6,7
251.14,961.08,2862.9,9.2309,7,7
251.1,960.82,3399.2,8.309,8,7
250.68,960.31,3463.5,9.0711,9,7
247.82,957.54,4865.9,9.2172,10,7
247.83,956.86,5047.3,9.889,11,7
248.18,956.38,5148.3,8.1393,12,7
247.19,956.38,5451.5,7.8273,13,7
247.17,956.89,4598.8,6.0305,14,7
247.5,956.84,4132.9,5.8783,15,7
255.24,915.13,8568.5,9.3672,1,8
254.96,914.85,7591.7,9.1374,2,8
254.36,914.2,6213.2,8.8238,3,8
255.02,914.08,5295.5,8.5199,4,8
254.51,913.74,4051.5,7.887,5,8
253.85,913.06,2292.6,11.073,6,8
250.64,911.55,654.65,7.7856,7,8
249.74,910.13,234.33,2.9874,8,8
250.04,910.45,362.88,4.501,9,8
262.17,957.24,1393,4.5622,1,9
263.48,956.12,1186.6,5.3333,2,9
262.49,956.91,1184.5,4.4979,3,9
262.11,956.59,1189.8,4.6483,4,9
261.55,956.56,1353.6,4.5002,5,9
261.83,955.89,1571.8,5.5972,6,9
261.54,955.87,1395.5,5.2236,7,9
261.73,955.46,1474.8,5.9569,8,9
259.11,956.33,1921.4,8.038,9,9
257.68,956.7,3496,5.4121,10,9
257.8,956.45,3751.2,4.5119,11,9
257.76,955.56,3534.7,5.5167,12,9
259.92,955.37,3229.1,4.4815,13,9
259.31,953.5,1615.3,5.7297,14,9
259.43,955.04,919.9,3.2538,15,9
261.96,954.27,877.63,3.1376,16,9
263.01,953.59,159.4,3.2701,17,9
185.31,904.96,99.343,1.1491,2,10
184.87,904.71,257.12,3.6813,3,10
255.44,917.28,2508,17.342,3,11
255.07,916.21,3007.3,17.546,4,11
254.49,916.59,1223.3,21.252,5,11
105.96,897.91,1293.6,17.04,7,12
106.41,897.79,1491.6,14.809,8,12
106.49,897.36,1901.5,10.741,9,12
107.27,896.95,1439,7.7563,10,12
108.03,896.53,1610.3,5.1736,11,12
107.79,896.3,1860.1,6.8878,12,12
108.06,896.18,1953.7,6.873,13,12
107.62,896.04,1925.7,7.4034,14,12
107.75,896,2058.8,8.4795,15,12
106.66,896.99,2550.3,11.29,16,12
105.3,897.91,3222,12.015,17,12
103.54,898.98,3280.6,12.946,18,12
103.37,899.09,3719.3,12.79,19,12
103.74,899.64,3233.6,13.738,20,12
103.09,899.79,2689,9.5011,21,12
104.49,900.08,3104.9,13.217,22,12
103.85,900.01,3326,10.162,23,12
103.92,900.1,1796,9.9141,24,12
102.04,900.67,1129.5,9.157,25,12
220.49,853,62.208,0.5,7,13
220.98,852.72,261.04,1.9315,8,13
220.61,852.77,561.32,3.384,9,13
220.95,852.85,939.56,3.6461,10,13
220.68,852.94,1316.5,4.6845,11,13
220.66,853.14,1767.5,5.0046,12,13
220.57,853.18,2091.8,4.7655,13,13
220.61,853.28,2352.2,5.6005,14,13
220.62,853.7,2815.8,5.6293,15,13
220.82,854.33,3851,6.1325,16,13
221.38,855.04,3914,6.8784,17,13
221.37,855.55,4098.6,7.5901,18,13
221.39,855.74,4045.6,9.2445,19,13
221.12,856.74,4414.3,9.5222,20,13
222.02,857.21,3403.7,10.703,21,13
221.58,857.68,3063.7,10.617,22,13
221.53,857.77,1252.8,9.2706,23,13
102.61,897.65,1196.2,13.227,10,14
222.87,915.02,212.5,2.0101,10,15
222.55,915.22,848.3,3.4268,11,15
222.87,915.12,1400.4,3.4781,12,15
222.97,915.18,2123.5,3.9719,13,15
222.92,914.75,2612.8,4.5363,14,15
223.17,914.62,3214.6,4.0789,15,15
223.53,914.51,3513.2,6.0068,16,15
223.5,914,3701.4,5.2888,17,15
223.62,913.62,3908.3,4.1294,18,15
223.61,913.83,3745.7,5.5381,19,15
223.72,913.7,3329.3,5.405,20,15
223.78,913.32,2767.3,4.7612,21,15
223.37,913.32,2155.3,3.8233,22,15
222.81,913.4,1565.1,4.0196,23,15
222.31,913.01,113.77,1.12,24,15
256.4,908.73,588.32,8.6818,10,16
257.56,908.71,1457,8.6932,11,16
255.52,907.7,1062.2,4.9936,12,16
256.4,907.68,776.17,3.8159,13,16
255.84,906.95,658.87,3.5076,14,16
256.54,907.23,824.4,4.9283,15,16
257.13,906.92,1067.6,4.8035,16,16
258.82,907.26,1348,6.7493,17,16
261.82,911.38,161.61,11.721,10,17
96,899,33.155,0.5,11,18
98,899,34.186,0.5,12,18
233.97,939.33,103,3.1501,12,19
233.53,937.72,652.34,3.9245,13,19
234.12,937.57,893.09,3.406,14,19
234.24,937.33,1191,5.4772,15,19
234.61,936.47,1314.4,6.4557,16,19
234.05,937.86,2720.3,6.4334,17,19
233.66,938.31,3004,7.7092,18,19
233.73,938.2,2726.1,7.5326,19,19
233.84,938.6,2157.8,6.2834,20,19
233.92,938.72,1758.4,5.4821,21,19
234.91,938.83,990.39,4.3999,22,19
234,939,32.956,0.5,23,19
235.33,935.35,107.98,1.7914,24,19
235.65,933.84,1299,4.5032,25,19
103.37,898.88,413.11,18.154,14,20
236.15,881.68,1436.6,19.131,14,21
210,916,30.54,0.5,15,22
210.6,915.79,161.25,2.4899,16,22
211.01,915.4,167.81,1.2622,17,22
211.07,916.26,293.47,3.6467,18,22
210,916,30.316,0.5,19,22
247.65,955.51,2326,20.612,15,23
247.98,955.8,4431,7.1294,16,23
248.4,953.91,4527.2,7.3357,17,23
247.26,952.13,3979.9,7.0699,18,23
246.44,951.59,3154.1,7.5411,19,23
245.03,950.06,2727.8,7.1216,20,23
247.31,950.26,1453.6,6.716,21,23
245.3,952.5,606.6,6.8299,22,23
244.45,952.53,988.37,5.2963,23,23
246,953,30.274,0.5,24,23
242,951,32.019,0.5,25,23
269,914,31.687,0.5,15,24
268.2,914.12,312.93,2.17,16,24
268.08,914.08,684.28,5.1357,17,24
267.43,913.47,1541.5,8.5854,18,24
266.96,912.23,2558.6,11.502,19,24
267.54,913.61,2136,11.085,20,24
266.76,914.3,2598.2,8.0699,21,24
267.3,914.79,1599.1,7.7721,22,24
266.81,915.17,416.99,7.3955,23,24
196.64,851.23,337.29,1.5016,17,25
196.51,851.27,919.34,2.8498,18,25
196.63,851.61,1442.4,4.3798,19,25
196.6,851.75,1852.9,4.7139,20,25
196.54,851.92,2225,4.7914,21,25
196.85,852.1,2711.3,5.6432,22,25
196.94,852.37,2844.4,5.505,23,25
196.75,852.64,2047,5.7524,24,25
195.79,853.29,3363.4,5.4849,25,25
195.8,853.25,3442.3,5.0857,26,25
195.87,853.22,2928.8,5.2019,27,25
194.48,854.31,1897.7,4.9416,28,25
192.55,855.36,1349.5,3.7653,29,25
195.09,854.75,1474.4,4.397,30,25
194.51,855.02,571.92,4.2881,31,25
108.07,898.48,1492.4,16.596,18,26
254.76,905.56,433,3.3603,19,27
254.94,905.72,627.16,2.7003,20,27
255.26,906.04,1124,5.011,21,27
255.46,906.19,1563.3,5.1371,22,27
255.47,906.36,1917,6.8441,23,27
110.23,900.68,1810.5,10.984,21,28
110.39,901.5,2247.2,10.208,23,29
110.85,901.39,1533.1,9.0718,24,29
111.99,901.79,2032.3,11.096,25,29
111.97,901.76,2736.7,8.1095,26,29
111.16,902.59,3698,10.397,27,29
110.76,902.31,2921.1,9.9426,28,29
110.37,902.02,3679.6,9.7474,29,29
110.19,902.79,3650,9.6413,30,29
110.31,902.96,3700.5,10.023,31,29
110.58,903.05,3765.9,11.03,32,29
110.52,903.26,3002.3,9.9209,33,29
111.48,902.58,1515.2,7.8951,34,29
112.26,902.74,135.37,11.833,35,29
248.87,909.67,1553,9.4531,24,30
249.06,909.87,2803.3,7.6726,25,30
248.68,910.29,3553.9,7.7741,26,30
248.92,910.3,3924.8,8.7718,27,30
248.76,910.24,3743.5,8.6684,28,30
247.1,912.28,3846.4,8.1615,29,30
245.28,913.37,3083,5.1811,30,30
247.74,911.64,3555.2,10.319,31,30
262,939,33.169,0.5,25,31
217.42,856.57,1726.1,6.6915,26,32
216.16,855.74,1295.2,4.4861,27,32
269.48,952.48,63.111,0.5,26,33
269.13,952.38,252.54,2.9667,27,33
268.35,952.34,352.66,4.4102,28,33
268.44,952.07,598.72,2.3613,29,33
268.32,952.02,847.76,6.7084,30,33
268.92,951.29,887.09,6.1102,31,33
269.73,948.91,1292,12.613,32,33
270.76,948.12,3956,9.0113,33,33
270.64,948.5,4279.8,8.9673,34,33
270.42,948.25,4121.2,9.3973,35,33
269.77,947.92,3512.4,7.7793,36,33
269.41,948.14,3523.1,8.3989,37,33
267.33,950.62,2593.5,6.1003,38,33
266.83,950.14,3159.6,6.7607,39,33
265.22,949.58,2578.9,6.8012,40,33
274.19,945,175.95,1.2732,27,34
273.99,944.61,573.07,3.2113,28,34
273.57,944.93,1182.9,4.2367,29,34
273.19,944.98,1685.5,4.1745,30,34
273.1,945.14,1876.4,4.3311,31,34
272.53,945.31,2383.5,6.1836,32,34
251.47,949,63.695,0.5,29,35
253,949,31.321,0.5,30,35
187.48,873,63.986,0.5,30,36
112.96,904,1339.8,18.765,31,37
114.09,905.18,800.52,20.302,32,37
238.02,897.31,276.16,1.267,31,38
238.18,897.75,1039.3,3.4642,32,38
237.95,898,1519.2,3.7286,33,38
237.7,897.84,2065.6,4.7608,34,38
237.64,897.76,2544,3.9929,35,38
237.54,897.71,3088,5.104,36,38
237.53,897.08,3695.9,5.0816,37,38
237.62,896.49,4056.5,5.1628,38,38
237.75,896.57,4351.8,6.8321,39,38
237.92,896.1,4632.5,7.2661,40,38
237.74,895.53,4772.8,8.632,41,38
238.07,894.18,5122.1,10.336,42,38
238.25,894.12,5270.1,11.038,43,38
255.82,910.64,2652.2,9.3023,32,39
254.48,909.14,1468.3,17.608,33,39
257.75,908.36,756.99,8.9253,34,39
259,908.62,536.16,4.1803,35,39
259.48,909.29,802.86,3.7404,36,39
258.53,909.06,1152.2,7.9589,37,39
257.9,908.88,2038.9,11.041,38,39
257.4,908.93,2681.4,12.346,39,39
257.13,909.09,3666.3,13.748,40,39
238,951,95.15,1.1644,36,40
238.27,950.43,638.61,2.2646,37,40
238.19,950.27,1275.8,3.421,38,40
238.42,950.09,2051.2,4.3267,39,40
238.62,949.96,2509.8,5.2516,40,40
238.79,949.81,2939.7,5.4046,41,40
239.12,949.65,3193.8,5.551,42,40
239.69,948.97,3655.6,5.1973,43,40
238.2,947.02,3003.3,5.0404,44,40
97.896,898.68,331.84,6.3766,37,41
102.28,902.34,3359.4,10.686,38,42
238.16,894.21,965.03,25.14,38,43
238.25,892.41,1527,16.477,39,43
238.28,891.77,2352.9,13.554,40,43
238.11,891.55,3198.2,12.526,41,43
237.9,891.39,4632.7,12.574,42,43
237.73,891.21,5501.3,11.725,43,43
237.69,891.08,6082.5,11.362,44,43
237.55,891.01,6642.8,11.101,45,43
237.24,890.03,6098.2,11.112,46,43
237.01,890,6423.6,10.588,47,43
246.82,914.35,900.74,23.774,41,44
257.38,951.55,1468,5.3361,41,45
109.41,910.65,488.92,20.983,42,46
97.325,902.92,101.24,11.395,43,47
96.629,902.47,281.56,8.1203,44,47
96.02,901.43,201.48,6.7302,45,47
95.984,901,98.521,1.173,46,47
98.115,903.64,584.51,13.581,47,47
111.98,909.99,63.161,13.649,45,48
263.76,909.62,1277.5,24.961,49,49
255.57,906.59,1941.1,10.689,25,50
255.77,906.91,2531.3,9.3673,26,50
255.23,907.77,2847.5,11.009,27,50
256.34,907.57,2700,7.7797,28,50
256.31,907.89,3050,8.0176,29,50
254.88,908.03,3010.3,10.778,30,50
253.16,909.46,4526.6,11.01,31,50
251.9,909.48,4050.8,12.155,32,50
250.15,909.36,4706.3,6.8173,33,50
250.52,909.06,4177.1,7.6073,34,50
250.3,909.9,3759.7,7.3994,35,50
249.36,910.41,4229.2,5.7585,36,50
250.04,910.5,3831.3,8.1457,37,50
251.32,910.12,4171,8.7775,38,50
252.13,910.29,5085,11.425,39,50
253.68,909.93,5969.1,11.737,40,50
255.13,909.12,6421.7,11.067,41,50
255.22,909.1,7075.3,9.6415,42,50
255.36,909.21,7552.3,9.7025,43,50
255.44,909.08,8486.3,10.511,44,50
255.86,908.96,9658.2,10.641,45,50
256.18,908.95,9992.6,10.752,46,50
257.24,909.35,11606,10.468,47,50
257.27,909.42,11192,12.252,48,50
255.15,909.49,4534.6,20.104,49,50
255.41,909.67,3299.7,22.146,50,50
255.53,909.51,2323.6,22.827,51,50
258.31,909.92,9654,16.646,52,50
258.41,909.76,10908,16.263,53,50
109.76,887.65,204.59,26.778,36,51
111.73,887.89,448.82,15.193,37,51
112.99,887.25,883.52,8.6268,38,51
114.03,887.11,1449.8,6.148,39,51
113.91,887.01,2026.1,5.1357,40,51
113.25,886.86,2529.3,7.0538,41,51
112.86,887.01,2862.1,8.2173,42,51
112.06,887.06,3658,8.663,43,51
111.44,886.65,4240.1,8.0775,44,51
112.48,886.49,3527.3,5.7658,45,51
112.75,886.07,3491.9,4.8112,46,51
113.4,885.96,3179.8,5.0307,47,51
113.59,886.05,2867.4,6.2285,48,51
112.99,885.99,2245,5.705,49,51
111.98,886.06,1605.8,8.0647,50,51
109.9,886.42,1763.8,12.419,51,51
274.45,923.99,143.06,0.98523,39,52
274.44,923.7,695.84,1.9717,40,52
274.16,923.77,1219.9,3.1732,41,52
273.83,923.68,1646.9,4.6653,42,52
273.84,923.85,2080,4.5262,43,52
273.53,923.84,2447.1,3.9791,44,52
272.94,923.23,2898.7,4.8319,45,52
272.9,923.49,3090.8,5.8818,46,52
273.61,924.14,2887.6,5.5585,47,52
273.19,923.5,2884.1,6.0993,48,52
273.68,924.24,2578.4,7.0123,49,52
273.41,924.54,2476.2,6.2062,50,52
273.78,924.5,2314.4,6.5855,51,52
274.11,923.86,1433.6,5.8805,52,52
274.86,924.65,463.24,1.8465,53,52
274.64,927.31,106.19,2.5591,54,52
126.01,881.75,124.17,0.99335,46,53
126.16,881.53,439.12,2.7244,47,53
125.8,881.4,712.91,2.3905,48,53
125.99,881.59,1114.6,4.2208,49,53
125.88,881.49,1275.1,4.8408,50,53
125.64,881.28,1521.7,3.9365,51,53
125.5,881.06,1914.6,5.8246,52,53
125.42,880.6,1712.7,6.3638,53,53
125.57,879.84,1499.4,5.1154,54,53
126.23,879.55,2029.3,7.2537,55,53
126.11,879.55,1503.1,4.5514,56,53
124.64,880.42,1461.7,4.1557,57,53
124.06,881.25,842.88,3.5302,58,53
124.62,881.63,467.74,3.0977,59,53
238.14,893.23,6019.6,10.102,46,54
237.93,892.99,6175.8,10.377,47,54
237.7,893.13,6745.6,10.245,48,54
237.61,893.23,7330.9,10.134,49,54
237.39,893.3,7711,9.6571,50,54
237.11,893.74,7784.3,7.3709,51,54
236.9,894.15,6828.3,6.4329,52,54
236.81,894.5,5734.9,6.3562,53,54
236.48,894.03,4563.1,6.0379,54,54
236.91,893.54,3513.9,6.1566,55,54
236.48,894.95,1972.9,4.278,56,54
236,895.96,729.42,3.0966,57,54
235.46,894.01,198.54,3.1408,58,54
267.05,912.1,118.91,22.223,51,55
271.1,916.93,2277.9,4.3102,52,56
270.53,916.06,1282.1,3.7642,53,56
271.53,917,70.521,1.4317,54,56
102.49,897,61.36,0.5,53,57
102.65,897.17,321.69,2.9195,54,57
102.31,896.99,321.55,3.3391,55,57
102.43,896.48,517.34,3.4812,56,57
102.9,896.11,303.32,1.6739,57,57
107.67,907.84,163.85,14.191,55,58
223.22,915.33,1956.8,18.813,55,59
103.24,885.97,1560.7,17.407,57,60
108.37,907.5,780.83,10.007,57,61
107.58,907.15,1631.2,11.349,58,61
107.5,907.3,2013.4,11.383,59,61
222.85,915.32,2070.8,18.182,57,62
222.87,914.9,2375.8,17.453,58,62
97.378,883.5,591.65,4.2612,58,63
98.601,882.23,177.32,3.1977,59,63
106,888,30.618,0.5,29,64
106.24,887.97,522.19,2.2282,30,64
106.26,887.84,1265.3,3.234,31,64
106.17,887.66,1936.6,3.8779,32,64
106.28,887.7,2510.2,4.5855,33,64
106.25,887.56,3068,4.1493,34,64
106.15,887.46,3547.8,4.5481,35,64
106.19,887.34,3563.3,5.8839,36,64
106.23,887.16,3719.2,4.6177,37,64
106.35,886.83,3632.5,5.115,38,64
105.63,886.45,3838.7,4.4649,39,64
106.04,886.15,4113.2,7.4233,40,64
106.92,885.92,3862.3,8.0419,41,64
107.57,885.9,3437.6,9.1701,42,64
109.03,886.21,3976.1,12.185,43,64
107.79,886.86,1214.6,20.083,44,64
105.61,888.2,612.16,9.6024,45,64
104.6,888.42,780.45,6.1777,46,64
103.97,888.37,868.02,2.9396,47,64
104.48,888.21,1191,4.7451,48,64
104.75,887.97,1591,5.4282,49,64
105.69,887.72,2406,8.425,50,64
106.09,887.37,2997.6,9.4641,51,64
106.33,887.07,3568.1,10.7,52,64
106.6,886.73,4271.8,10.851,53,64
106.67,886.67,4624.9,10.874,54,64
107.24,886.52,5336.9,8.6336,55,64
107.37,886.13,5848.8,7.8498,56,64
107.82,885.7,4955.1,6.5198,57,64
108.64,885.33,5645.9,5.2131,58,64
110.43,885.96,6530.7,5.2413,59,64
111.19,885.42,6244.7,5.4135,60,64
240.26,916.69,402.54,2.1679,33,65
240.24,916.56,792.09,2.2672,34,65
240.43,916.51,1152.1,2.4541,35,65
240.78,916.55,1388.8,2.7368,36,65
240.74,916.75,1843,3.8567,37,65
241.02,917.15,2309.6,4.1968,38,65
240.75,917.56,2652.2,5.0905,39,65
240.48,918.08,3166.2,7.3111,40,65
240.45,918.27,3637.8,8.4292,41,65
240.57,918.7,4617.9,9.4246,42,65
241.19,918.03,3572.4,10.26,43,65
241.01,918.29,4020.7,10.528,44,65
240.41,919.22,5115.9,9.1456,45,65
240.7,918.69,4744.6,6.6204,46,65
240.8,918.55,3793.2,6.9623,47,65
241.22,918.67,3433.6,5.1797,48,65
241.79,919.47,3906.2,6.9352,49,65
245.74,917.22,1885.3,6.8849,50,65
244.2,915.9,1079.7,3.603,51,65
242.79,918.3,702.32,10.38,52,65
242.03,921.75,1635.8,6.0606,53,65
241.35,922.99,1383.1,6.3493,54,65
241.77,921.92,2494.8,5.6165,55,65
242.21,921.43,2498.6,4.4951,56,65
242.64,921.73,2144.8,4.4991,57,65
242.31,923.22,1241.7,4.0649,58,65
242.55,923.04,924.32,3.6365,59,65
240.66,921.62,1066.9,3.9934,60,65
104,909,32.1,0.5,36,66
104.14,910.84,191.59,5.8448,37,66
105.23,906.09,1352.4,16.132,38,66
103.84,906.51,4161.1,14.28,39,66
104.91,910.52,3084,14.668,40,66
104.43,910.52,3180.2,14.044,41,66
103.77,910.84,3121.2,13.219,42,66
103.97,911.02,2976.9,12.614,43,66
103.96,910.97,2881.2,12.489,44,66
103.15,910.72,3279.2,11.533,45,66
103.02,910.71,3267.8,13.688,46,66
102.69,910.17,3021.6,12.779,47,66
101.96,909.66,2197.5,11.681,48,66
104.19,910.06,1954.8,12.158,49,66
101.92,909.1,3245.7,11.989,50,66
102.75,909.41,2384.7,11.298,51,66
100.5,906.33,2012,12.651,52,66
100.89,906.49,1169.5,9.9835,53,66
101.57,906.74,949.61,7.9714,54,66
102.03,907.09,1224.5,4.3304,55,66
102.47,907.04,1593.2,5.8646,56,66
102.65,906.95,2149.5,7.4123,57,66
103.24,907.05,2438.6,8.4637,58,66
103.96,907.15,3147.5,10.219,59,66
104.1,907.05,3743.8,10.934,60,66
230,912,31.091,0.5,42,67
230.47,911.03,205.94,1.101,43,67
230.38,911.11,506.83,3.9119,44,67
230.13,911.09,683.16,2.5832,45,67
229.95,911.09,868.19,5.0421,46,67
229.9,910.97,950.16,3.6807,47,67
229.9,910.81,888.31,3.8201,48,67
228.95,911.24,927.32,3.6129,49,67
227.35,913.25,1521.4,9.3838,50,67
226.09,914.34,1903.9,11.137,51,67
226.03,914.44,2425.6,9.6154,52,67
225.1,914.79,2651.2,7.7592,53,67
224.42,915.06,2918.2,7.9333,54,67
224.31,915.23,2941.2,7.8599,55,67
224.28,915.19,3379,9.124,56,67
224.41,915.04,3372.5,8.5296,57,67
224.17,915.06,3346.8,8.9361,58,67
224.11,914.71,3402.7,9.2308,59,67
223.93,914.67,3136.4,9.4401,60,67
179.52,900.02,392.07,2.6901,47,68
179.61,900.04,729.38,3.2116,48,68
179.81,900.01,1288.3,3.8954,49,68
179.7,899.83,1810.6,4.4045,50,68
179.64,899.67,2197,4.041,51,68
179.87,899.45,2485.5,5.7418,52,68
180.05,899.37,2544.8,4.4834,53,68
180.12,899.31,2811.8,4.688,54,68
180.27,899.17,2738.5,4.5912,55,68
180.41,897.99,2674.2,4.7442,56,68
179.93,897.49,2611.4,4.6665,57,68
180.52,898.61,2146,5.0669,58,68
179.91,898.17,1899.4,4.579,59,68
180.26,898.22,606.82,5.7843,60,68
259.62,909.17,9611.6,12.529,49,69
260.1,909.35,11461,11.666,50,69
260.58,909.38,12559,9.9794,51,69
261.04,909.41,11656,9.9384,52,69
261.38,910.51,11323,9.704,53,69
260.58,910.97,12220,9.3014,54,69
260.19,911.43,12561,10.469,55,69
259.32,913,11592,11.527,56,69
256.7,911.59,11160,12.771,57,69
257.66,912.42,8974.2,12.3,58,69
257.73,911.6,8640,12.051,59,69
257.73,911.75,7060.9,10.892,60,69
270,950,30.064,0.5,51,70
270.42,950.17,713.28,2.4823,52,70
270.15,950.14,1301.9,3.2972,53,70
270.43,950.03,1916.2,3.8264,54,70
270.25,950.08,2362.6,4.2147,55,70
270.07,950.12,2919.7,4.5257,56,70
269.58,950.1,3184.9,4.485,57,70
269.41,949.55,3570.5,6.6001,58,70
269.72,948.92,3724.1,4.8259,59,70
268.44,949.43,3663.4,4.7045,60,70
248.46,910.27,103.01,20.539,55,71
247.38,910.92,209.01,15.253,56,71
245.72,911.49,336.45,2.7783,57,71
247.87,911.18,1375.4,13.404,58,71
246.77,911.57,1813.5,6.8193,59,71
246.67,911.83,2288.4,8.0842,60,71
101.74,896.74,546.96,2.9435,59,72
102.24,896.32,418.15,3.8122,60,72
220.95,914.2,1458.8,17.379,60,73
274.25,937.2,150.15,2.4917,60,74
