0,0,0
1,0.0050843,426
2,0.010779,207
3,0.017528,135
4,0.020872,96
5,0.022828,72
6,0.034623,62
7,0.03581,49
8,0.036398,41
9,0.04158,38
10,0.046824,30
11,0.050275,28
12,0.049759,26
13,0.051375,22
14,0.059094,18
15,0.044479,13
16,0.057471,10
17,0.058502,8
18,0.061217,8
19,0.023053,5
20,0.043782,4
21,0.055094,4
22,0.046528,4
23,0.043221,4
24,0.047294,4
25,0.081158,3
26,0.080117,3
27,0.067028,3
28,0.055486,2
29,0.058718,1
30,0.099041,1
31,0.13966,1
