0,0,0,1
0.015579,0.015579,0.015579,1
0.087844,0.10023,0.10342,1
0.041285,0.11472,0.14471,1
0.012462,0.12707,0.15717,1
0.059319,0.18351,0.21649,1
0.094049,0.26224,0.31054,1
0.25581,0.5018,0.56634,1
0,0,0,2
0.012122,0.012122,0.012122,2
0.0074265,0.0083594,0.019548,2
0.017849,0.012436,0.037398,2
0.020845,0.028878,0.058242,2
0.054801,0.061516,0.11304,2
0.11312,0.15633,0.22616,2
0.022852,0.13792,0.24902,2
0,0,0,3
0.046631,0.046631,0.046631,3
0.04726,0.015257,0.09389,3
0,0,0,4
0.00068398,0.00068398,0.00068398,4
0.024599,0.024614,0.025283,4
0.013198,0.021946,0.038481,4
0.03119,0.009337,0.069671,4
0.019117,0.02829,0.088788,4
0.010291,0.032541,0.099078,4
0.024055,0.054464,0.12313,4
0.060506,0.099103,0.18364,4
0.044873,0.087394,0.22851,4
0.064999,0.1346,0.29351,4
0.055734,0.1385,0.34925,4
0,0,0,5
0.015226,0.015226,0.015226,5
0.016143,0.017757,0.031368,5
0.013949,0.028465,0.045317,5
0.012393,0.036416,0.05771,5
0.0062108,0.036879,0.063921,5
0.0064964,0.042725,0.070418,5
0.010644,0.043781,0.081061,5
0.017172,0.057668,0.098234,5
0.0089552,0.057386,0.10719,5
0.0122,0.069424,0.11939,5
0.014021,0.082917,0.13341,5
0.063185,0.13576,0.19659,5
0.050355,0.12277,0.24695,5
0.041607,0.092446,0.28856,5
0.012966,0.080347,0.30152,5
0.079836,0.13244,0.38136,5
0.016654,0.14767,0.39801,5
0.066683,0.21413,0.4647,5
0,0,0,6
0.010463,0.010463,0.010463,6
0.0045387,0.013637,0.015002,6
0.015595,0.028664,0.030597,6
0.017169,0.0446,0.047766,6
0.015167,0.051832,0.062933,6
0.012598,0.061067,0.075531,6
0.02475,0.068508,0.10028,6
0.041922,0.067556,0.1422,6
0.043935,0.09569,0.18614,6
0.022953,0.1177,0.20909,6
0.040679,0.15271,0.24977,6
0.018798,0.1711,0.26857,6
0.017249,0.18136,0.28582,6
0.057976,0.2377,0.34379,6
0.02167,0.22207,0.36546,6
0.077028,0.17758,0.44249,6
0.098618,0.079266,0.54111,6
0.027223,0.080598,0.56833,6
0.030808,0.10436,0.59914,6
0,0,0,7
0.012294,0.012294,0.012294,7
0.045209,0.057376,0.057503,7
0.070855,0.12308,0.12836,7
0.029003,0.15167,0.15736,7
0.078732,0.2218,0.23609,7
0.071911,0.29347,0.308,7
0.016855,0.28616,0.32486,7
0.042945,0.25204,0.3678,7
0.25661,0.14468,0.62441,7
0.044337,0.18582,0.66875,7
0.037957,0.22244,0.70671,7
0.063956,0.20641,0.77066,7
0.032756,0.17373,0.80342,7
0.022029,0.18082,0.82545,7
0,0,0,8
0.025323,0.025323,0.025323,8
0.056776,0.082095,0.082099,8
0.042943,0.069142,0.12504,8
0.03901,0.10075,0.16405,8
0.061445,0.16056,0.2255,8
0.22903,0.37591,0.45453,8
0.10836,0.4793,0.56289,8
0.028236,0.45116,0.59112,8
0,0,0,9
0.11135,0.11135,0.11135,9
0.081917,0.029593,0.19327,9
0.032081,0.041906,0.22535,9
0.035867,0.058975,0.26122,9
0.046996,0.089957,0.30821,9
0.018594,0.097312,0.32681,9
0.028977,0.11823,0.35578,9
0.17809,0.20599,0.53387,9
0.095107,0.29147,0.62898,9
0.018349,0.28616,0.64733,9
0.057218,0.3041,0.70455,9
0.13957,0.1889,0.84411,9
0.12666,0.30363,0.97078,9
0.10013,0.22635,1.0709,9
0.17104,0.19223,1.2419,9
0.08056,0.24183,1.3225,9
0,0,0,10
0.032114,0.032114,0.032114,10
0,0,0,11
0.072716,0.072716,0.072716,11
0.044238,0.075625,0.11695,11
0,0,0,12
0.03039,0.03039,0.03039,12
0.028247,0.049889,0.058636,12
0.056462,0.10499,0.1151,12
0.055992,0.16071,0.17109,12
0.021223,0.15766,0.19231,12
0.018695,0.17573,0.21101,12
0.02951,0.16131,0.24052,12
0.0087042,0.16901,0.24922,12
0.094837,0.07483,0.34406,12
0.10621,0.042623,0.45027,12
0.1327,0.17058,0.58297,12
0.012901,0.1833,0.59588,12
0.042839,0.18123,0.63871,12
0.042854,0.2208,0.68157,12
0.091949,0.16912,0.77352,12
0.041241,0.19162,0.81476,12
0.0076936,0.19266,0.82245,12
0.12676,0.30884,0.94921,12
0,0,0,13
0.035953,0.035953,0.035953,13
0.023894,0.016711,0.059847,13
0.022446,0.030888,0.082294,13
0.018359,0.01254,0.10065,13
0.012672,0.013991,0.11332,13
0.0064202,0.012571,0.11974,13
0.0068163,0.019388,0.12656,13
0.027036,0.045701,0.1536,13
0.042469,0.088026,0.19607,13
0.058332,0.14316,0.2544,13
0.033021,0.17374,0.28742,13
0.012703,0.18614,0.30012,13
0.066379,0.24431,0.3665,13
0.065673,0.28862,0.43217,13
0.041757,0.31017,0.47393,13
0.0068994,0.31516,0.48083,13
0,0,0,14
0,0,0,15
0.024118,0.024118,0.024118,15
0.021934,0.0065132,0.046051,15
0.0075476,0.012804,0.053599,15
0.028159,0.0174,0.081758,15
0.018496,0.032393,0.10025,15
0.024321,0.054118,0.12458,15
0.032683,0.077329,0.15726,15
0.025695,0.10227,0.18295,15
0.013699,0.090186,0.19665,15
0.01127,0.10131,0.20792,15
0.024699,0.12425,0.23262,15
0.026437,0.11448,0.25906,15
0.036536,0.10408,0.29559,15
0.0411,0.13401,0.33669,15
0,0,0,16
0.074976,0.074976,0.074976,16
0.14722,0.087737,0.22219,16
0.057149,0.067781,0.27934,16
0.059794,0.1207,0.33914,16
0.048918,0.096967,0.38805,16
0.042883,0.12549,0.43094,16
0.11112,0.18216,0.54206,16
0,0,0,17
0,0,0,18
0.129,0.129,0.129,18
0,0,0,19
0.10788,0.10788,0.10788,19
0.039377,0.11363,0.14726,19
0.017346,0.12989,0.16461,19
0.060367,0.18881,0.22497,19
0.096532,0.094857,0.32151,19
0.038525,0.068527,0.36003,19
0.0087602,0.074478,0.36879,19
0.026901,0.047652,0.39569,19
0.0090425,0.039356,0.40473,19
0.064706,0.068809,0.46944,19
0.060025,0.021295,0.52946,19
0.25023,0.27084,0.7797,19
0.099842,0.37019,0.87954,19
0,0,0,20
0,0,0,21
0,0,0,22
0.041163,0.041163,0.041163,22
0.036389,0.075877,0.077552,22
0.055264,0.071077,0.13282,22
0.071077,0,0.20389,22
