2,0.48568
2,0.30682
2,0.61272
2,0.069037
2,0.38344
2,0.03643
2,1.015
2,0.1494
3,1.46
3,0.32246
3,0.093938
3,0.010253
3,0.053891
3,0.0006195
3,1.0225
3,0.16646
3,0.42915
3,0.040916
3,0.037974
4,1.8862
4,0.3648
4,0.011271
4,0.021887
4,0.47134
4,0.13289
4,0.40142
4,1.436
5,2.1811
5,0.25769
5,0.056407
5,0.49376
5,0.46551
5,0.14396
5,0.71789
6,0.67051
6,0.14737
6,0.066063
6,0.49221
6,0.24642
7,1.3841
7,0.0263
7,1.2596
7,0.055549
7,0.87896
8,1.2807
8,0.006768
8,0.572
8,0.62662
9,1.1576
9,0.099096
9,1.7007
10,0.98166
10,0.80376
10,0.20477
11,1.097
11,1.7562
11,0.17341
12,1.2273
12,0.80887
13,1.0231
13,1.2444
14,1.093
14,1.5664
15,0.93038
15,1.2576
16,1.1236
16,2.0226
17,0.80854
17,1.1088
18,0.90389
19,0.74805
20,2.317
21,2.9553
22,4.2486
23,3.5865
24,1.7234
25,2.8377
26,2.1248
27,3.8313
28,3.7413
29,2.8577
30,3.2732
31,2.0222
32,1.9766
33,2.7644
34,1.8845
35,5.4607
1,0.26708
1,1.5574
1,0.71273
1,0.18112
1,1.4341
1,0.11858
1,0.1437
1,0.19995
1,0.80334
1,0.21133
1,0.039337
1,0.43039
1,0.042435
1,0.090671
1,0.030363
1,0.122
1,0.11169
1,0.094421
1,0.048987
1,0.061159
1,0.20447
1,0.054699
1,0.010279
1,0.066037
1,0.28017
1,0.14652
1,0.092722
1,0.20659
1,0.047578
1,0.10696
1,0.29815
1,0.16687
1,0.1159
1,0.19334
1,0.059912
2,0.83499
2,1.552
2,0.74248
2,0.4699
2,0.25284
2,0.23538
2,0.060615
2,0.061334
2,0.23976
2,0.020083
2,0.074712
2,0.024305
2,0.22394
2,0.23086
2,0.021669
2,0.018985
2,0.12223
3,0.018462
3,1.4121
3,2.0154
3,0.063466
3,0.07481
3,0.28852
3,0.09702
3,0.13651
3,0.12783
3,0.33282
3,0.20201
4,0.11027
4,2.3532
4,0.96541
4,0.017877
4,0.22075
4,0.10198
4,0.65055
4,0.0072083
5,2.2408
5,0.66876
5,0.065165
5,0.36826
5,0.35848
5,0.1711
5,0.050481
6,1.3318
6,2.4917
6,0.14634
6,0.07628
6,0.87203
7,1.8946
7,1.4583
7,0.47176
7,0.19636
7,0.0071017
8,3.2457
8,1.016
8,0.58036
8,0.63541
9,6.6053
9,0.12037
9,0.091693
10,5.2286
10,0.72985
10,0.85963
11,4.8362
11,1.197
11,0.30185
12,7.4656
12,0.43385
13,8.0759
13,0.19676
14,6.4561
14,0.33994
15,6.0463
15,0.28239
16,7.7596
16,0.63912
17,6.9067
17,0.036936
18,8.3341
19,7.8257
20,9.0396
21,7.0807
22,8.3436
23,7.8514
24,9.1831
25,6.2605
26,7.2485
27,7.1445
28,5.001
29,5.3015
30,4.4077
31,6.9197
32,4.9924
33,5.9663
34,6.5476
35,5.3813
1,0.10314
1,0.81104
1,0.97685
1,0.0011928
1,0.026329
1,0.11577
1,0.14918
1,0.050143
1,0.14799
1,0.0086768
1,0.064461
1,0.0061204
1,0.054533
1,0.30706
1,0.14862
1,0.033247
1,0.76887
1,0.083329
1,0.034608
1,0.10802
1,0.022751
1,0.035478
1,0.020145
1,0.13117
1,0.14069
1,0.035126
1,0.020489
1,0.25774
2,1.0353
2,1.0369
2,0.17268
2,0.15197
2,0.21656
2,0.036906
2,0.12847
2,0.24811
2,1.2347
2,0.026231
2,0.016863
2,0.083153
2,0.035516
2,0.14032
3,0.0048751
3,0.15368
3,0.028298
3,0.0098494
3,0.077798
3,1.2632
3,0.00012805
3,0.022817
3,0.10835
4,0.00671
4,0.40501
4,0.089847
4,0.21275
4,1.4505
4,0.088161
4,0.037391
5,0.012537
5,0.03881
5,0.20597
5,1.4285
5,0.030045
6,0.11289
6,0.017637
6,1.4464
6,0.020037
7,0.18971
7,0.06179
7,0.72338
7,0.11558
8,0.34297
8,0.21151
8,1.212
9,0.044901
9,1.6577
9,0.067698
10,0.01474
10,1.9208
11,0.1339
11,1.8395
12,0.096703
12,1.5531
13,0.12107
13,2.2439
14,0.4059
14,0.87688
15,0.3123
16,0.53609
17,1.8443
18,2.1929
19,2.5452
20,2.2465
21,2.2008
22,2.6398
23,2.3205
24,2.3612
25,2.78
26,2.5725
27,2.8763
28,2.447
1,0.062316
1,0.15563
1,0.015929
1,0.58695
1,0.5076
1,0.17304
1,0.027322
1,0.21264
1,0.016523
1,0.022391
1,0.34083
1,0.97545
1,0.098072
1,0.099664
1,0.082176
1,0.027326
1,0.027753
2,0.41463
2,0.77146
2,0.095329
2,0.11495
2,0.048389
2,2.2719
2,0.039043
2,0.079272
3,0.30582
3,0.3083
3,0.097928
3,2.0673
3,0.042355
4,0.09136
4,0.24566
4,1.7208
4,0.098404
5,0.18031
5,0.059667
5,2.9089
6,9.0781e-05
6,2.0025
7,0.024404
7,1.7845
8,0.12041
8,2.6099
9,0.10386
10,0.21972
11,0.19463
12,1.9981
13,2.9297
14,2.0167
15,2.6221
16,2.8639
17,2.3284
