1061.1,432.03,579.68,3.5964,1
1063,417.81,7601.9,8.4117,1
1071.2,666.43,1916.5,4.2353,1
1074.2,440.34,3735.1,5.3776,1
1075.2,411,2025,4.1864,1
1077.4,634.93,7653.6,9.014,1
1080,659.68,3043.6,5.1551,1
1080.7,623.38,3248.4,7.0443,1
1085.2,647.11,4780.1,9.057,1
1085,650.78,3297.1,10.945,1
1088.1,435.84,3942.4,5.3325,1
1091.6,426.91,4267.5,6.4919,1
1095.2,630.21,6031.6,10.221,1
1101.6,688.46,213.43,1.8311,1
1112,576.44,1662,4.161,1
1124.9,631.01,1237.7,3.8364,1
1131,650.48,68.54,0.5,1
1134,640,32.061,0.5,1
1134.9,434.26,2265,5.4451,1
1136.9,695.54,2938.8,6.1083,1
1141.3,653.6,1262.4,10.066,1
1143.9,685.9,632.01,5.5362,1
1159.4,534.28,4939.7,14.148,1
1163.4,549.59,1461.5,3.5541,1
1166.4,578.19,5061.6,9.0482,1
1165.2,639.87,1546.2,6.736,1
1173.8,519.76,5129.1,9.9558,1
1180.1,562.51,225.54,1.0804,1
1179.9,517.63,243.05,22.154,1
1186.9,524.96,3399.6,5.3946,1
1189.5,542.69,3062.1,10.196,1
1190.7,540.66,1668.8,19.2,1
1201.3,619.87,2385.1,4.2436,1
1209.1,802.61,102.76,2.9397,1
1213.6,816.05,4746.5,5.6194,1
1215.7,815.68,2060.3,20.901,1
1220.5,822.51,65.249,1.4875,1
1223.6,832.92,3518.7,12.456,1
1222.5,611.01,2524.6,5.207,1
1222,800.6,2801.1,4.3471,1
1223.6,576.71,2814.5,5.9972,1
1226.2,832.93,4053.2,9.8265,1
1231,815.12,9924.8,11.023,1
97.209,362.82,2426,5.6474,2
103.34,357.66,2868.4,7.589,2
108.47,389.05,4295.3,11.079,2
110.04,927.5,709.27,4.1981,2
112.4,353.08,2877,3.8409,2
116.35,917.46,1192.4,4.4018,2
126.49,162.2,2109.1,7.3487,2
128.41,81.386,1101.6,3.3319,2
131.67,100.97,4221,5.4982,2
134.47,664.11,859.29,3.1046,2
134.32,696.48,420.18,2.6379,2
135.92,369.61,2401.1,9.3921,2
144.22,667.38,2663.1,4.6722,2
145.58,926.01,2883.5,6.0077,2
150.23,910.61,1356.7,11.944,2
154.18,920.77,10244,12.665,2
156.44,927.27,1654.1,16.196,2
161.48,177.96,284.8,1.4201,2
164.48,86.418,2646.7,5.9068,2
164.25,120.87,3099.8,6.4479,2
165.93,326.76,1954.5,4.8463,2
173.65,128.2,829.63,2.545,2
177.59,154.14,841.63,4.1987,2
178.67,137.08,339.32,2.2205,2
182,939,31.449,0.5,2
184,325,30.543,0.5,2
198.92,886.47,376.29,2.9952,2
206.02,933,1284,3.6067,2
211.44,914.24,2048.6,5.9892,2
222,300,30.488,0.5,2
225.35,350.51,3163.2,5.6862,2
240.6,606.54,982.42,4.2579,2
243.56,590.49,12712,9.9283,2
245.45,337.3,6083.5,5.904,2
246.74,323.65,2355.5,4.4441,2
246.89,616.61,1222,3.2163,2
249.63,306.1,7912.7,13.955,2
253.38,301.48,4682.6,13.557,2
254.19,310.71,1832.1,20.188,2
258.47,585.02,7556.2,8.5851,2
265.13,314.64,2351.6,7.1178,2
264.52,623.76,3176.3,5.6641,2
272.31,303.63,3102,10.746,2
271.5,643.75,2198.8,4.3882,2
278.41,596.4,3387.4,4.7103,2
279.26,608.58,1202.9,16.999,2
280.8,605.28,2920.7,6.0118,2
316.33,337.41,676.17,3.3553,2
543.83,651.76,1358.3,4.9196,2
551.99,929.03,2581,4.3093,2
551.45,953.67,7484.8,10.083,2
552.48,671.61,2333.9,8.0392,2
554.8,625.85,364.37,1.7786,2
556.55,673.54,294.84,22.113,2
559.61,609.33,3606.1,13.117,2
566.16,619.91,2987.8,5.4967,2
568.62,953.2,4427.8,10.532,2
571.07,609.58,5370.9,4.8529,2
572.78,928.19,5084.3,8.6043,2
576.83,930.63,3090.4,10.04,2
579.54,588.01,2653.5,4.4202,2
578.97,625.29,1533.7,5.8322,2
615.66,37.848,1740.1,10.685,2
619.69,39.264,1461.4,9.3327,2
635.72,899.18,1829.5,4.3787,2
637.01,39.786,976.24,3.8892,2
1050.4,672.24,1091.5,2.6713,2
1063.2,418.13,9371.8,8.614,2
1063.6,436.59,2138.3,7.1795,2
1066.3,415.94,6203,15.799,2
1071.1,666.77,1457.7,4.8313,2
1074.4,440.88,3462.9,4.6663,2
1077.1,635,6605,7.4837,2
1080.5,659.32,2856.9,5.5991,2
1080.4,623.48,3423.7,7.7217,2
1084.5,651.4,4050.9,9.7572,2
1084.8,646.26,4754,7.6182,2
1087.7,435.95,3983.6,5.8705,2
1091.4,427.7,3120.6,7.0831,2
1095.2,630.54,6572.7,10.229,2
1111.8,576.81,1958.8,4.7955,2
1125.1,631.78,1498.2,4.24,2
1125.5,643.5,62.795,2.4877,2
1131.5,651.38,437.66,2.8434,2
1135.8,434.81,2206.9,5.5087,2
1137.2,695.9,2749.3,4.8057,2
1139.8,621.04,1484.7,4.3612,2
1144.1,685.02,1420.7,8.572,2
1145.1,652.7,679.68,3.2463,2
1159.5,534.31,5813.6,12.903,2
1163.7,550.12,1396.7,3.6157,2
1166.1,578.71,4815.8,9.9706,2
1166,639.37,2414.2,5.1299,2
1174.4,519.63,3969.2,9.9294,2
1180,562.59,580.4,3.065,2
1184.6,520.16,824.53,18.054,2
1186.8,525.33,3388.4,5.1407,2
1189.5,542.63,3519.7,11.598,2
1190.3,540.81,2460.9,17.465,2
1201.3,620.08,2327.3,4.073,2
1209.4,801.83,172.85,2.4426,2
1213.4,816.36,4116,5.7316,2
1216.7,815.69,1646,19.334,2
1222.4,611.44,2280,6.1151,2
1222.1,821.98,358.04,3.5979,2
1223.5,577.06,2718.7,5.1366,2
1222.5,800.14,2906.9,5.1903,2
1225.8,833.28,5280.2,10.241,2
1228.8,814.3,6907.2,8.7329,2
1232.9,818.9,3552.9,10.35,2
97.12,363.09,2728.8,5.5646,3
102.35,357.6,2227.9,5.3735,3
104.71,387.14,3296.3,12.3,3
108.56,937.34,319.42,1.3721,3
109.1,389.18,3857.2,11.497,3
108.89,928.76,1279.4,3.7255,3
112.78,353.31,3280,4.1956,3
114.27,919.17,899.13,6.4698,3
126.35,162.03,1544.4,7.553,3
128.41,83.617,789.12,2.4399,3
128.72,910.96,644.15,2.9135,3
132.14,101.14,4691.1,5.7138,3
135.42,370.33,2309.7,10.318,3
134.87,696.58,1527.1,7.7644,3
143.85,667.51,3172.7,5.5502,3
145.71,924.81,2339,19.512,3
145.47,926.62,3002.9,4.9171,3
149.93,909.86,1368.6,9.8517,3
154.87,920.98,11139,12.218,3
156.51,926.27,4315,15.76,3
161.35,178.05,411.76,1.9744,3
164.74,86.885,2146.5,6.4353,3
164.24,121.3,2435.9,5.0652,3
165.99,327.98,999.96,3.7551,3
168,169,30.244,0.5,3
172.07,126.79,527.07,2.5347,3
178.64,137.04,831.89,2.5107,3
181.9,939.09,566.06,2.416,3
205,303,380.6,1.7442,3
206.01,933.06,1437.8,5.6307,3
212.11,912.38,1627.3,6.0834,3
221.86,297.72,797.79,6.1926,3
225.66,350.94,3031.5,5.895,3
241,608,30.393,0.5,3
243.68,590.49,13351,10.093,3
245.3,337.02,6370.1,6.0278,3
247.37,616.44,677.77,2.4771,3
250.08,305.26,8819.6,13.761,3
255.08,585.63,6349.6,14.129,3
255.15,294.42,1169.7,7.5796,3
258.43,584.83,7534.9,8.5021,3
265.34,315.07,2110.8,5.8226,3
264.74,623.72,3686.7,5.4178,3
268.2,312.35,832.69,23.376,3
271.94,643.65,2587.8,5.3486,3
273.26,303.36,3214.9,11.968,3
277.77,610.31,595.37,14.875,3
278.33,596.71,3619.5,5.0861,3
280.55,605.31,3528.6,6.6855,3
316.45,337.92,1184.7,3.1534,3
545.04,652.97,724.32,3.2582,3
549.58,929.79,1457.7,18.824,3
550.95,954.05,7869.4,12,3
551.91,929.14,2707.3,4.9606,3
552.59,671.6,2513.4,8.0979,3
555.63,610.1,3203.8,10.127,3
557.55,606.86,3311.1,12.884,3
562,675,30.59,0.5,3
566.26,620.15,3269.7,7.4022,3
567.22,924.56,1177.6,14.555,3
568.95,953.06,4351.4,10.288,3
571,609.41,5971.1,6.2544,3
572.65,928.1,4471.1,8.6585,3
579.46,587.97,2378.1,4.277,3
579.61,625.71,1712.9,4.6231,3
577.42,930.92,2393.4,9.0784,3
613.35,36.379,882.87,4.6335,3
622.03,39.539,433.65,4.1802,3
633.08,898.19,348.97,2.2218,3
636.98,39.127,1123.7,4.4428,3
1050.3,672.11,1595,4.926,3
1062.3,432.84,2283.5,6.5483,3
1063.8,417.73,10646,9.9047,3
1071.8,440.28,1320.6,4.0565,3
1072,666.36,968.51,4.5113,3
1077.7,621.1,4909.5,9.5141,3
1077.2,634.5,5306.2,6.6774,3
1077.9,566.72,245.29,2.1122,3
1079.8,660.08,2648.8,5.6659,3
1083.8,652.37,4162.7,7.8584,3
1084.6,645.92,5650.1,7.978,3
1088,435.65,3649.5,5.5313,3
1092.2,409.89,313.42,2.4026,3
1091.3,428.71,2125.1,7.471,3
1095.1,630.5,6895.6,10.276,3
1111.6,577,2330.8,4.6185,3
1125.1,631.81,1825.6,4.1988,3
1125.5,642.69,487.52,6.0647,3
1131.8,651.43,759.23,2.8308,3
1135.6,433.98,1843.2,4.4448,3
1138.1,694.65,2290.6,4.8754,3
1138.6,622.57,304.25,4.4109,3
1143.8,685.91,2003.4,9.8403,3
1159.8,533.96,6506.4,12.015,3
1163.8,549.96,1142.1,4.0828,3
1166.1,578.69,4941.1,7.8468,3
1166.9,640.55,2856.7,5.4534,3
1174.4,519.96,3845.9,10.089,3
1180,562.81,862.06,3.2753,3
1181.9,518.03,951.39,11.667,3
1186.8,525.45,3164.1,6.4632,3
1189,542.5,3506.3,11.803,3
1201.8,620.43,2009.9,4.2513,3
1208.8,802.99,130.8,1.9411,3
1213.5,817.09,3097.2,5.436,3
1217.1,815.95,1668.6,18.254,3
1222.8,611.79,2247.5,5.0189,3
1223.2,799.13,2544,3.8081,3
1222.4,822.14,529.97,4.6197,3
1223.6,577.08,2694,5.7546,3
1227.6,812.71,4825.3,7.146,3
1226.4,833.12,5717.1,9.9491,3
1233,819.02,3310.9,7.6255,3
97.698,362.91,3306.2,6.6822,4
102.26,357.94,2238.2,6.2301,4
105.75,387.54,2457.2,13.417,4
109.15,926.92,862.47,7.6951,4
108.72,937.52,941.98,3.4101,4
109.86,389.01,4024.4,10.613,4
112.81,353.25,3515,4.2449,4
111.83,920.54,1377.9,6.6505,4
124.82,389.64,371.72,13.379,4
126.65,910.98,340.66,1.7884,4
129.01,85.542,285.29,2.6702,4
126.46,389.39,404.06,10.373,4
129.26,164.73,2150.6,6.3506,4
132.52,101.53,4872.6,7.2566,4
134.8,696.5,2341.5,6.4046,4
135.73,369.63,1279.7,8.776,4
143.61,669.41,1782.9,5.068,4
145.27,923.55,1967.1,16.454,4
145.18,926.62,3503.8,5.9535,4
150.79,911.22,1687.8,15.183,4
152.65,674.26,503.92,1.949,4
155.08,919.51,10703,10.456,4
156.95,928.54,3231.3,14.662,4
161.44,177.55,572.42,2.246,4
164.25,121.31,2558.2,4.5376,4
164,336,30.601,0.5,4
164.81,86.608,1106.9,7.9862,4
171.25,163,519.19,4.6144,4
178.64,137.09,1416.7,3.3275,4
181.7,939.15,1062.1,2.8333,4
204.67,302.91,828.85,3.0775,4
205.5,932.76,1760.6,4.5334,4
211.54,912.59,1719,5.9183,4
224,298,30.014,0.5,4
225.9,350.56,2031.2,6.5813,4
243.97,590.81,13531,9.3442,4
245.6,337.63,4508.2,7.2004,4
252.67,307,9496.7,13.669,4
254.39,295.42,1303.2,5.7416,4
258.42,584.9,7679.5,8.9449,4
265.66,315.5,1849.4,5.0272,4
264.82,623.44,4320.7,5.2083,4
272.05,643.54,1999,4.938,4
273.72,303.61,4274.6,10.138,4
276.7,614.11,739.55,6.7246,4
278.13,596.62,3531.4,4.8434,4
280.6,605.24,3455.5,5.6451,4
316.33,337.77,1482.2,5.0736,4
546.17,951.09,639.88,24.589,4
548.33,930.28,1383.3,15.68,4
551.25,954.11,8254.7,10.872,4
551.9,928.84,2962.4,5.7344,4
552.64,671.49,2558.5,8.0646,4
555.04,610.55,2889.2,12.603,4
556.55,606.37,3410.7,11.048,4
565.71,923.36,1223.5,6.8256,4
567.06,620.58,3895.6,7.671,4
568.17,953.99,3668.9,5.9316,4
571.32,608.69,6456.1,5.3234,4
573.5,928.95,4376.5,9.9559,4
575.99,946.43,2789.9,5.2593,4
577.49,586.02,1601.4,5.0848,4
576.75,930.77,3199.8,9.6378,4
580.94,626.18,1483.1,7.5598,4
612.79,34.528,430.6,3.4009,4
632,902,32.82,0.5,4
637.28,39.152,1703.7,5.6892,4
1050.3,671.84,1983.3,3.8714,4
1062,432.85,2393.4,5.7382,4
1063.6,418.49,9923.5,8.9137,4
1076.3,633.9,4282.3,7.2982,4
1076.8,438.54,272.54,5.3215,4
1077.4,566.26,477.61,1.8845,4
1077.3,620,6340.9,6.0334,4
1079.6,659.03,1063.3,6.3372,4
1084.8,428.02,208.47,3.4328,4
1083.7,652.57,4958,7.5749,4
1084.7,645.68,6134.2,8.3349,4
1092.3,410.09,745.88,3.3841,4
1091.5,424.53,216.09,3.0149,4
1094.6,630.1,7378.3,11.393,4
1105,686,93.892,1.1604,4
1111.6,577.1,2797.6,4.7669,4
1125.7,631.69,2276.1,5.6434,4
1125.4,642.77,662.66,3.6321,4
1132.2,651.42,966.12,2.5538,4
1136.4,431.49,1514.8,6.2267,4
1139.4,691.91,2388.9,7.4151,4
1143.8,685.75,2812.3,8.732,4
1158.3,538.33,1949.2,16.653,4
1160,533.26,7169.5,11.368,4
1161,529.63,3606.5,14.169,4
1164.1,550.38,1258.4,3.7715,4
1166,578.63,4838.9,7.8853,4
1166.7,640.63,2799.3,5.7755,4
1175.2,519.42,3394,8.6274,4
1180.1,562.98,1093.1,3.254,4
1181.1,517.96,1183.8,13.925,4
1185,553,36.357,0.5,4
1186.9,525.34,3258.8,6.6136,4
1188.5,541.94,3550.5,11.771,4
1202.1,620.54,1598.9,4.5452,4
1214.7,817.59,2239.3,6.7312,4
1219.8,814.69,2188,15.122,4
1221.9,821.97,360.01,2.0306,4
1223.3,576.99,2569.8,4.7764,4
1223.1,611.9,2563.7,5.1624,4
1223.5,796.21,2352.6,7.1252,4
1226,811.59,3088.5,8.4179,4
1226.5,832.97,6318,9.6269,4
1233.1,819,3102.9,7.2094,4
99.188,363.11,4315.7,10.382,5
101.22,359.58,3636.8,10.984,5
104.71,387.51,3705.7,11.189,5
108.9,936.55,1930.5,7.5294,5
109.35,388.93,3690.2,9.5147,5
111.72,917.41,375.07,3.3869,5
113.06,353.28,3189.8,4.2225,5
123.75,390.08,2171.4,8.5578,5
131.63,164.99,1529.3,5.5515,5
132.74,101.86,4843.1,6.3372,5
134.92,696.81,3127.4,6.4832,5
137.53,371.77,684.92,2.6238,5
142.97,119.2,173.01,1.2903,5
142.32,672.24,130.43,6.2688,5
145.22,922.86,2591,13.667,5
145.19,926.57,4003.2,7.2108,5
150.87,910.01,1744.8,9.5895,5
153.15,674.69,1191.7,3.8142,5
155.83,917.87,8074.6,11.118,5
157.69,932.55,1695,10.217,5
161.3,177.54,632.1,2.4914,5
163.83,121.12,2528.8,4.3666,5
163.58,86.675,1296.5,6.1987,5
169.96,165.22,700.29,11.959,5
178.72,137.37,1741.5,3.5078,5
181.57,938.79,1639,4.289,5
183.66,325.62,98.51,1.7984,5
204.84,302.95,1115.6,3.3561,5
205.9,932.69,1695.4,3.9639,5
210,312,30.665,0.5,5
211.37,912.09,1735,5.2105,5
225.11,349.99,1176.2,4.9064,5
244.52,591.02,12909,10.101,5
245.74,336.9,5279.3,7.3047,5
251.35,304.88,8985.2,12.462,5
253.69,298.38,1584.9,12.31,5
258.36,585.12,8103.3,8.4706,5
264.85,623.36,4610.5,5.0824,5
266.07,316.1,1557.1,3.8995,5
272.13,644.04,1260.2,3.2408,5
274.19,303.49,4508.9,9.8366,5
276.92,613.92,751.79,10.877,5
278.65,598.02,3840.9,6.6804,5
280.21,604.92,4200,7.3364,5
316.17,337.78,1847.8,4.0136,5
546.64,930.83,1555.9,5.3932,5
547.29,952.7,2030.9,8.5034,5
548.13,930.46,697.71,22.904,5
552.82,671.64,2396,7.0617,5
555.01,610.21,5150.2,11.454,5
556.73,955.84,5800.2,6.1511,5
565.3,923.38,2338.4,5.3864,5
569.95,608.91,1461.2,22.451,5
568.43,953.63,4022.8,5.5989,5
569.17,621.35,5021.3,5.6515,5
571.77,607.84,4088.2,6.8733,5
574.89,585.81,426.85,2.3587,5
574.72,600.22,791.45,7.7476,5
576.05,930.59,3901.8,10.387,5
580,636,31.053,0.5,5
581.4,944.02,2741.6,5.1124,5
582.44,626.93,1314.7,6.0099,5
613.1,34.402,553.71,2.7808,5
637.46,39.385,1877.9,4.9466,5
1050.3,671.76,2464.1,4.4696,5
1061.7,432.37,1729.2,4.2631,5
1063,420.1,8789.2,7.042,5
1067.1,415.15,3631.3,12.343,5
1076,438,31.648,0.5,5
1076.9,566.8,1404.2,4.1832,5
1077.2,619.69,6133.1,6.5367,5
1078,634.5,3334.9,6.3285,5
1083.5,652.83,6609.8,6.3174,5
1084.4,645.57,7481.4,9.8038,5
1084.3,416.27,136.06,4.3815,5
1092.4,410.24,1320.3,6.2812,5
1093.9,629.7,7298.3,9.9323,5
1099.3,626.85,2842.6,9.1317,5
1106,686,30.147,0.5,5
1111.3,577.04,3416.7,4.9798,5
1125,631.66,2723.6,4.2605,5
1125.8,642.77,1112.1,3.6899,5
1132.5,620.99,124.7,8.4725,5
1132.4,651.39,1329.1,5.7492,5
1140.9,428.53,930.74,4.4677,5
1143.4,685.85,3852.8,6.9095,5
1158.6,537.35,2892.4,17.734,5
1159.8,533.72,7533,10.796,5
1160.9,530.35,5091.5,15.002,5
1164.2,550.44,990.95,3.042,5
1166,578.66,4589.1,7.4743,5
1166.7,641.14,2723.8,4.1468,5
1174.8,519.61,3388.2,8.6406,5
1180.2,563.05,1332.8,3.0565,5
1182.2,518.36,1432.8,12.345,5
1185.3,553.54,434.59,2.9681,5
1186.9,525.14,3567.7,6.3053,5
1187.5,540.96,3980.4,11.075,5
1201.5,619.52,1091.4,3.8483,5
1206.5,809.29,139.52,3.3663,5
1218.8,815.04,3497.2,7.9182,5
1223.5,832.43,5566.2,13.134,5
1221.9,791.95,2696.3,5.2497,5
1223.4,577.03,2504.6,4.9004,5
1223.4,611.65,2633.5,4.8182,5
1226.5,832.72,6518.6,9.4463,5
1229.8,816.45,3210.6,13.973,5
1233.2,818.77,2921.1,8.6434,5
100.66,363.1,4416.3,11.656,6
101.77,360.03,3985.9,11.759,6
103.6,387.12,2222.5,8.6259,6
109.02,937,1773.9,6.7951,6
113.73,352.89,2822.6,4.1951,6
123.57,390.02,3805,8.2218,6
131.66,101.21,4635.7,6.4851,6
131.08,167.37,103.21,4.8331,6
135.17,681.63,789.82,7.8184,6
134.96,697.09,3911.3,6.1491,6
137.9,681.55,309.45,11.667,6
142.65,119.23,601.12,1.9556,6
145,385,30.294,0.5,6
145.14,922.73,3349.6,12.891,6
145.1,926.19,4613.8,8.5648,6
150.07,909.16,2363.8,9.3483,6
153.36,675.26,1357.2,4.6939,6
157.19,919.27,5011.4,10.454,6
156.46,926.85,2048.9,13.925,6
157.81,933.75,1427.6,4.9408,6
161.02,177.25,433.96,2.5516,6
161.25,84.877,1447.9,5.2748,6
164.21,121.47,2079.2,3.6204,6
167.47,169.76,873.47,3.4116,6
178.56,137.39,1909.3,4.5645,6
181.4,938.63,2111.7,3.8935,6
182.67,325.67,93.97,1.8253,6
204.95,303.12,1353.7,3.2522,6
205.72,932.86,1408.5,4.1857,6
211.27,911.67,1890.5,5.4155,6
227,350,35.097,0.5,6
241.51,605.49,61.421,1.4782,6
244.66,337.17,5404.9,5.5211,6
245.39,592.21,12676,10.476,6
247.79,589.6,4256.7,18.801,6
254.03,309.23,9725.6,11.555,6
254.37,297.49,2106.2,9.5882,6
259.11,585.64,8529.5,6.8051,6
264.82,623.25,4885.3,4.8666,6
267.05,316.85,995.15,3.311,6
273,659.48,62.731,0.5,6
274.31,303.43,4757.3,7.9192,6
278.17,597.73,2649.9,8.2846,6
279.46,606.18,5653.5,9.1504,6
316.12,337.78,2154.1,4.1545,6
544.94,948.81,2548.4,9.9281,6
546.68,930.76,1448.3,3.4408,6
548.08,952.78,2936,11.993,6
552.93,671.59,2590.6,7.0679,6
554.05,635.19,376.31,2.134,6
555.16,611.17,5231.5,11.013,6
554.8,955.45,4696.3,5.5315,6
565.19,923.4,3005.6,4.3163,6
568.86,609.48,1944.1,16.427,6
567.91,953.2,4441.3,6.7839,6
569.94,621.73,5331.7,5.8965,6
571.13,608.86,2876.9,8.2677,6
573.99,596.3,229.87,2.1714,6
575.07,583.38,382.42,3.162,6
576.8,931.34,3324.5,9.281,6
580,636,33.812,0.5,6
581.55,945.17,2102.8,6.1478,6
582.98,627.15,1242.5,3.4906,6
609,30.26,125.86,9.503,6
637.36,39.2,1446.6,4.9189,6
1050.1,671.48,2757.7,4.1439,6
1061.5,430.98,1603.5,7.5582,6
1062.8,422.19,7814.2,7.8409,6
1068.6,413.46,3145.1,9.4403,6
1076.4,567.05,2414.4,4.394,6
1076.7,634.01,1495.8,4.7081,6
1076.8,619.35,6108.6,6.4849,6
1082.9,653.55,6210.8,5.9667,6
1084.5,644.15,8754.2,7.4006,6
1092.5,409.67,1574,4.295,6
1094,630.52,5782.5,7.5639,6
1100.7,626.08,2533.7,5.8727,6
1111.2,576.63,3350.3,5.183,6
1113.4,699.83,173.51,3.6173,6
1124.8,632.12,2687.3,4.5892,6
1125.6,642.73,1418.5,3.9607,6
1131,618.98,137.43,2.5155,6
1132.4,651.4,1435.3,4.4835,6
1137.1,693.26,243.67,1.5551,6
1143.4,685.92,4444.4,7.249,6
1146,604,32.307,0.5,6
1158.2,537.95,1354.7,18.575,6
1160,533.09,8280.1,10.756,6
1161.1,529.72,4261.8,14.258,6
1164,550.15,670.04,2.7562,6
1166.1,578.53,4446.6,8.56,6
1165.5,642.64,1778.8,5.2914,6
1174.8,519.72,2934.2,7.4316,6
1180.2,563.32,1416.5,3.0224,6
1185.1,553.59,570.2,2.0216,6
1186.9,524.68,3836.3,7.0707,6
1187.1,540.43,4272.7,10.735,6
1190.3,540.37,1872,17.591,6
1202.2,616.87,873.05,2.9057,6
1206.9,809.58,548.15,3.1211,6
1218.5,813.73,3375.1,5.4004,6
1220.4,792.24,2027.1,4.3923,6
1223.6,832.46,5297.5,14.354,6
1223.3,577.09,2606,4.889,6
1223.6,611.59,2722.9,5.8339,6
1228.2,812.1,2291.8,10.483,6
1226.5,832.38,6811.1,9.1531,6
1232.5,818.18,3572.4,7.4916,6
101.43,363.33,3997.8,11.74,7
102.23,359.24,3155.3,10.661,7
102.75,386.62,2011.1,6.0237,7
108.96,937.63,1844.5,4.8538,7
112.51,390.09,1812.9,6.6201,7
114.67,354.18,2122.4,4.5627,7
123.59,389.82,4930.3,8.6876,7
125.34,389.45,3406.3,15.789,7
132.13,102.36,4529,7.3026,7
133.67,682.15,868.72,3.3958,7
135.11,697.28,4409.9,8.9835,7
142.48,118.05,590.29,23.749,7
142.63,119.32,1047.9,2.6923,7
144.67,922.89,3350.1,13.753,7
144.83,926.13,4328.8,8.3909,7
146,385,32.13,0.5,7
151.08,910.65,3797.8,11.885,7
153.32,675.27,1580.8,3.559,7
156.09,916.77,4413.9,9.3433,7
156.16,926.73,1518,7.3515,7
158.29,934.28,1880.3,5.5582,7
160,176.93,338.27,2.3153,7
160.89,84.28,1222.3,3.8686,7
162.95,97.454,310.11,1.4928,7
164.56,121.92,1286.6,5.2074,7
166.74,169.81,895.6,3.9749,7
174.51,125.51,136.97,1.4811,7
178.59,137.36,2057.4,3.9037,7
181.34,938.47,2613.5,4.1787,7
205.07,303.25,1494.9,3.2006,7
205.75,933.07,1058.7,3.5122,7
211.07,911.64,2164.3,5.7732,7
216.31,342.01,101.55,3.09,7
243.25,607.01,132.77,6.0396,7
244.41,337.35,4796.4,5.2798,7
245.72,593.28,11266,10.728,7
252.7,305.94,5868.2,16.157,7
254.25,309.71,11037,10.482,7
253.99,296.12,3048.4,11.777,7
259.45,585.52,9697.4,5.9051,7
264.87,622.92,5013.4,5.3962,7
267.32,316.44,425.75,1.6773,7
273.55,591.88,95.809,18.406,7
273.08,659.38,814.68,2.6342,7
274.75,303.29,4218.2,5.7705,7
277.32,597.05,1335.7,9.0304,7
277.47,630.54,248.64,2.3585,7
279.37,605.74,6859,9.3636,7
315.74,338.11,2480.6,4.7709,7
545.07,948.63,3346.7,9.5639,7
547.14,930.66,1778.5,4.5706,7
547.81,952.3,3001,10.85,7
553.04,671.53,2831.6,6.5561,7
554.56,611.12,5463.9,11.138,7
556,926,38.784,0.5,7
556.03,952.36,1867.8,4.9948,7
563,632,32.925,0.5,7
565.33,923.84,3290.1,4.8068,7
567.58,609.43,1955.1,13.349,7
567.24,953.13,7022.9,7.3885,7
