251.35,304.88,8985.2,12.462,5,36
253.71,585.31,5708,13.68,1,37
253.85,296.43,2964.6,8.1858,1,38
263.25,312.29,985.78,19.473,1,39
265.06,314.39,2089.4,7.4873,1,40
265.13,314.64,2351.6,7.1178,2,40
265.34,315.07,2110.8,5.8226,3,40
265.66,315.5,1849.4,5.0272,4,40
266.07,316.1,1557.1,3.8995,5,40
267.05,316.85,995.15,3.311,6,40
267.32,316.44,425.75,1.6773,7,40
268.52,317.19,338.67,1.9392,8,40
268,317,36.41,0.5,9,40
264.25,623.29,2326.5,5.7358,1,41
264.52,623.76,3176.3,5.6641,2,41
264.74,623.72,3686.7,5.4178,3,41
264.82,623.44,4320.7,5.2083,4,41
264.85,623.36,4610.5,5.0824,5,41
264.82,623.25,4885.3,4.8666,6,41
264.87,622.92,5013.4,5.3962,7,41
264.74,622.73,5166.2,6.0923,8,41
265.6,622.34,5075,5.3295,9,41
266.69,621.81,5136.1,5.6348,10,41
265.71,621.82,4734.9,6.5472,11,41
265.65,621.58,3600.2,7.7427,12,41
269.79,619.09,3186.9,10.907,13,41
269.91,617.94,2937.7,10.502,14,41
271.31,619.22,1867.9,6.4631,15,41
272.3,618.22,833.35,3.2267,16,41
272.49,303.3,2979.1,10.934,1,42
272.31,303.63,3102,10.746,2,42
273.26,303.36,3214.9,11.968,3,42
273.72,303.61,4274.6,10.138,4,42
274.19,303.49,4508.9,9.8366,5,42
274.31,303.43,4757.3,7.9192,6,42
274.75,303.29,4218.2,5.7705,7,42
274.63,303.61,3887.8,6.4547,8,42
274.22,303.77,3114.3,8.283,9,42
275.02,303.39,1930.7,7.1591,10,42
275.44,303.52,408.13,19.138,11,42
271.43,643.4,2047.9,3.6351,1,43
271.5,643.75,2198.8,4.3882,2,43
271.94,643.65,2587.8,5.3486,3,43
272.05,643.54,1999,4.938,4,43
272.13,644.04,1260.2,3.2408,5,43
272.15,310.18,253.59,25.255,1,44
278.64,595.83,2986.8,4.9907,1,45
278.41,596.4,3387.4,4.7103,2,45
278.33,596.71,3619.5,5.0861,3,45
278.13,596.62,3531.4,4.8434,4,45
278.65,598.02,3840.9,6.6804,5,45
278.17,597.73,2649.9,8.2846,6,45
277.32,597.05,1335.7,9.0304,7,45
278.78,609.73,379.12,13.59,1,46
279.26,608.58,1202.9,16.999,2,46
277.77,610.31,595.37,14.875,3,46
276.7,614.11,739.55,6.7246,4,46
276.92,613.92,751.79,10.877,5,46
281.14,605.04,2186,5.7359,1,47
280.8,605.28,2920.7,6.0118,2,47
280.55,605.31,3528.6,6.6855,3,47
280.6,605.24,3455.5,5.6451,4,47
280.21,604.92,4200,7.3364,5,47
279.46,606.18,5653.5,9.1504,6,47
279.37,605.74,6859,9.3636,7,47
279.41,604.74,5281.4,8.9049,8,47
280.42,606.01,2125,3.5356,9,47
279.71,603.4,960.73,5.8154,10,47
316,337,35.019,0.5,1,48
316.33,337.41,676.17,3.3553,2,48
316.45,337.92,1184.7,3.1534,3,48
316.33,337.77,1482.2,5.0736,4,48
316.17,337.78,1847.8,4.0136,5,48
316.12,337.78,2154.1,4.1545,6,48
315.74,338.11,2480.6,4.7709,7,48
315.73,338.09,2733.1,4.1639,8,48
315.93,337.76,2558.5,4.3846,9,48
316.03,337.51,2291.4,5.0383,10,48
315.69,337.74,2085.1,4.9185,11,48
316.28,336.84,1585.5,3.9931,12,48
316.47,337.28,1035.1,2.6832,13,48
315.4,336.87,569.56,2.5219,14,48
542.4,651.21,1012.2,4.4473,1,49
543.83,651.76,1358.3,4.9196,2,49
545.04,652.97,724.32,3.2582,3,49
547.65,949.94,1087.7,23.957,1,50
551.85,928.42,1985,3.9551,1,51
551.99,929.03,2581,4.3093,2,51
551.91,929.14,2707.3,4.9606,3,51
551.9,928.84,2962.4,5.7344,4,51
548.13,930.46,697.71,22.904,5,51
551.78,953.24,6586.2,10.478,1,52
551.45,953.67,7484.8,10.083,2,52
550.95,954.05,7869.4,12,3,52
551.25,954.11,8254.7,10.872,4,52
552.58,671.02,2533.5,7.7963,1,53
552.48,671.61,2333.9,8.0392,2,53
552.59,671.6,2513.4,8.0979,3,53
552.64,671.49,2558.5,8.0646,4,53
552.82,671.64,2396,7.0617,5,53
552.93,671.59,2590.6,7.0679,6,53
553.04,671.53,2831.6,6.5561,7,53
552.19,671.06,3286.9,6.4561,8,53
552.19,671.1,2773.6,5.0728,9,53
550.82,668.95,2207.8,7.4946,10,53
548.83,664.56,1538.9,5.307,11,53
548.23,662.05,737.7,3.2118,12,53
560.06,610.27,3082.3,10.693,1,54
559.61,609.33,3606.1,13.117,2,54
557.55,606.86,3311.1,12.884,3,54
556.55,606.37,3410.7,11.048,4,54
566.02,619.18,2471.2,6.5782,1,55
566.16,619.91,2987.8,5.4967,2,55
566.26,620.15,3269.7,7.4022,3,55
567.06,620.58,3895.6,7.671,4,55
569.17,621.35,5021.3,5.6515,5,55
569.94,621.73,5331.7,5.8965,6,55
569.73,621.75,5296.7,6.8744,7,55
569.56,621.93,5685.5,7.1027,8,55
569.37,622.05,6110.7,7.3607,9,55
569.23,621.71,5814.6,6.947,10,55
569.27,621.54,5189.1,6.6031,11,55
569.72,621.44,4796.2,9.1824,12,55
569.97,621.08,4596.7,5.7469,13,55
569.68,620.49,4449,7.3214,14,55
565.83,619.1,4497.5,7.7506,15,55
564.26,618.9,4202.1,7.9078,16,55
565.32,619.18,3701.4,6.2775,17,55
566.19,619.48,3922.6,6.2711,18,55
566.65,619.38,4053.1,6.2321,19,55
567.82,620.57,3103,7.711,20,55
568.26,620.87,2239.6,11.185,21,55
567.66,620.59,2105.4,9.0496,22,55
568.55,620.69,2842.6,8.1706,23,55
568.04,620.48,2559.2,8.4884,24,55
568.48,952.93,3345,9.6349,1,56
568.62,953.2,4427.8,10.532,2,56
568.95,953.06,4351.4,10.288,3,56
568.17,953.99,3668.9,5.9316,4,56
568.43,953.63,4022.8,5.5989,5,56
567.91,953.2,4441.3,6.7839,6,56
567.24,953.13,7022.9,7.3885,7,56
567.21,952.79,6232.8,7.9229,8,56
567.21,954.03,6513,5.9976,9,56
570.16,955.3,3591.8,8.2113,10,56
572.6,954.71,2818.3,8.3222,11,56
573.77,954.32,1742.8,8.5324,12,56
576.72,951.9,1374.6,12.809,13,56
576.77,950.99,2154.3,10.31,14,56
577,950.52,2445.9,10.598,15,56
576.79,950.17,2912.3,7.3734,16,56
576.59,949.85,3723,7.6738,17,56
576.27,950.07,4568.9,9.6755,18,56
576.93,949.23,4470.8,7.1893,19,56
576.31,950.19,6006.3,9.4765,20,56
577.05,948.92,6337.6,7.8107,21,56
577.76,946.85,5509.6,7.133,22,56
577.45,945.23,3792,6.3888,23,56
577.44,945.97,2414.3,4.922,24,56
577.03,947,1519.9,5.6557,25,56
573.99,948.76,2631.6,10.146,26,56
573.9,948.92,2346.7,9.3655,27,56
573.66,948.03,1938.4,10.734,28,56
574.79,948.04,2401.7,8.574,29,56
576.59,948.19,2854.5,6.8435,30,56
571.29,609.33,4770,4.6193,1,57
571.07,609.58,5370.9,4.8529,2,57
571,609.41,5971.1,6.2544,3,57
571.32,608.69,6456.1,5.3234,4,57
571.77,607.84,4088.2,6.8733,5,57
571.13,608.86,2876.9,8.2677,6,57
571.06,608.02,2680,9.5304,7,57
569.89,951.37,1475.2,19.271,1,58
573.84,928.34,5609,9.9354,1,59
572.78,928.19,5084.3,8.6043,2,59
572.65,928.1,4471.1,8.6585,3,59
573.5,928.95,4376.5,9.9559,4,59
576.84,934.16,168.24,26.038,1,60
576.83,930.63,3090.4,10.04,2,60
577.42,930.92,2393.4,9.0784,3,60
576.75,930.77,3199.8,9.6378,4,60
576.05,930.59,3901.8,10.387,5,60
576.8,931.34,3324.5,9.281,6,60
577.09,930.54,3602.8,5.7519,7,60
578.41,932.46,2451.1,4.7602,8,60
574.57,931.21,1826.6,10.871,9,60
578.61,624.34,1127.3,5.2698,1,61
578.97,625.29,1533.7,5.8322,2,61
579.61,625.71,1712.9,4.6231,3,61
580.94,626.18,1483.1,7.5598,4,61
582.44,626.93,1314.7,6.0099,5,61
582.98,627.15,1242.5,3.4906,6,61
583.2,627.38,1410.2,3.6124,7,61
583.14,627.5,1554.4,4.6794,8,61
583.02,627.85,1962.9,4.9359,9,61
583.01,628.2,1973.8,4.1365,10,61
583.14,628.3,1705.6,5.229,11,61
583.48,628.35,1746.7,3.7509,12,61
582.5,629.78,880.17,7.0322,13,61
579.85,587.43,2750.7,4.454,1,62
579.54,588.01,2653.5,4.4202,2,62
579.46,587.97,2378.1,4.277,3,62
577.49,586.02,1601.4,5.0848,4,62
574.89,585.81,426.85,2.3587,5,62
575.07,583.38,382.42,3.162,6,62
582.27,633,717.66,5.641,1,63
616.06,37.561,3238.1,11.418,1,64
615.66,37.848,1740.1,10.685,2,64
613.35,36.379,882.87,4.6335,3,64
612.79,34.528,430.6,3.4009,4,64
613.1,34.402,553.71,2.7808,5,64
635.45,898.39,2615.9,3.7733,1,65
635.72,899.18,1829.5,4.3787,2,65
633.08,898.19,348.97,2.2218,3,65
632,902,32.82,0.5,4,65
637.04,39.232,768.08,3.6364,1,66
637.01,39.786,976.24,3.8892,2,66
636.98,39.127,1123.7,4.4428,3,66
637.28,39.152,1703.7,5.6892,4,66
637.46,39.385,1877.9,4.9466,5,66
637.36,39.2,1446.6,4.9189,6,66
637.81,38.635,1121.2,4.8237,7,66
637.74,38.825,1060.3,4.7253,8,66
639.01,37.246,390.38,2.7222,9,66
658.06,22.501,206.58,3.9835,1,67
1050.4,671.88,557.08,2.17,1,68
1050.4,672.24,1091.5,2.6713,2,68
1050.3,672.11,1595,4.926,3,68
1050.3,671.84,1983.3,3.8714,4,68
1050.3,671.76,2464.1,4.4696,5,68
1050.1,671.48,2757.7,4.1439,6,68
1050.4,671.34,3014.4,4.1352,7,68
1050.3,671.17,2842.3,4.4247,8,68
1050.1,671.06,2744.7,4.3756,9,68
1053.9,670.23,741.53,5.3027,10,68
1061.1,432.03,579.68,3.5964,1,69
1063,417.81,7601.9,8.4117,1,70
1063.2,418.13,9371.8,8.614,2,70
1063.8,417.73,10646,9.9047,3,70
1063.6,418.49,9923.5,8.9137,4,70
1063,420.1,8789.2,7.042,5,70
1062.8,422.19,7814.2,7.8409,6,70
1061.9,424.88,6767.3,10.554,7,70
1062,424.36,3684.5,14.583,8,70
1062.4,420.88,904.3,9.6219,9,70
1062.1,422.62,662.68,17.839,10,70
1071.2,666.43,1916.5,4.2353,1,71
1071.1,666.77,1457.7,4.8313,2,71
1072,666.36,968.51,4.5113,3,71
1074.2,440.34,3735.1,5.3776,1,72
1074.4,440.88,3462.9,4.6663,2,72
1071.8,440.28,1320.6,4.0565,3,72
1075.2,411,2025,4.1864,1,73
1077.4,634.93,7653.6,9.014,1,74
1077.1,635,6605,7.4837,2,74
1077.2,634.5,5306.2,6.6774,3,74
1076.3,633.9,4282.3,7.2982,4,74
1078,634.5,3334.9,6.3285,5,74
1076.7,634.01,1495.8,4.7081,6,74
1076.6,634.57,283.41,3.0322,7,74
1080,659.68,3043.6,5.1551,1,75
1080.5,659.32,2856.9,5.5991,2,75
1079.8,660.08,2648.8,5.6659,3,75
1079.6,659.03,1063.3,6.3372,4,75
1080.7,623.38,3248.4,7.0443,1,76
1080.4,623.48,3423.7,7.7217,2,76
1077.7,621.1,4909.5,9.5141,3,76
1077.3,620,6340.9,6.0334,4,76
1077.2,619.69,6133.1,6.5367,5,76
1076.8,619.35,6108.6,6.4849,6,76
1075.9,619.15,5334.2,6.0235,7,76
1075.9,619.57,4463.2,5.1447,8,76
1075.7,619.32,3450.6,4.4983,9,76
1075.8,617.01,2010.4,4.806,10,76
1085.2,647.11,4780.1,9.057,1,77
1084.8,646.26,4754,7.6182,2,77
1084.6,645.92,5650.1,7.978,3,77
1084.7,645.68,6134.2,8.3349,4,77
1084.4,645.57,7481.4,9.8038,5,77
1084.5,644.15,8754.2,7.4006,6,77
1084.6,644,12085,7.0867,7,77
1084.5,643.99,13328,7.5697,8,77
1084.2,644.31,14463,8.2502,9,77
1083.7,644.8,14504,9.6005,10,77
1084,646.83,14701,10.655,11,77
1084.3,648.37,12832,10.17,12,77
1084.2,648.99,12335,11.237,13,77
1084.1,649.23,11603,9.5526,14,77
1084,649.64,9329.2,9.9116,15,77
1084.5,650.28,8096.9,9.6085,16,77
1084.3,650.74,7197.1,9.209,17,77
1084.3,651.14,5928.3,10.476,18,77
1084.1,651.39,4971.5,10.767,19,77
1083,651.84,5671.9,8.1034,20,77
1082.5,652.22,5125.2,7.1554,21,77
1082.8,653.34,3385.8,5.6914,22,77
1083.5,652.64,2524.5,5.1401,23,77
1082.9,654.67,1640.5,6.1172,24,77
1082.7,657.19,983.76,3.0889,25,77
1082.6,657.33,1573.6,3.1035,26,77
1082.3,657.27,2350.8,3.7356,27,77
1082.5,657.11,2297.7,3.8472,28,77
1082.3,657.36,2490.3,5.1927,29,77
1081.8,657.51,2597.2,4.5725,30,77
1079.7,659.25,2616.1,3.8999,31,77
1075.7,661.48,1637.9,8.9369,32,77
1073.7,663.98,826.27,5.6518,33,77
1074.7,661.85,603.94,2.5572,34,77
1073.7,661.14,989.28,3.3602,35,77
1085,650.78,3297.1,10.945,1,78
1084.5,651.4,4050.9,9.7572,2,78
1083.8,652.37,4162.7,7.8584,3,78
1083.7,652.57,4958,7.5749,4,78
1083.5,652.83,6609.8,6.3174,5,78
1082.9,653.55,6210.8,5.9667,6,78
1082.7,653.85,5255.3,5.2994,7,78
1082.9,653.15,5156.3,6.0063,8,78
1082.7,652.63,4376.6,6.8921,9,78
1082.2,651.84,3261.1,10.188,10,78
1088.1,435.84,3942.4,5.3325,1,79
1087.7,435.95,3983.6,5.8705,2,79
1088,435.65,3649.5,5.5313,3,79
1091.6,426.91,4267.5,6.4919,1,80
1091.4,427.7,3120.6,7.0831,2,80
1091.3,428.71,2125.1,7.471,3,80
1091.5,424.53,216.09,3.0149,4,80
1095.2,630.21,6031.6,10.221,1,81
1095.2,630.54,6572.7,10.229,2,81
1095.1,630.5,6895.6,10.276,3,81
1094.6,630.1,7378.3,11.393,4,81
1093.9,629.7,7298.3,9.9323,5,81
1094,630.52,5782.5,7.5639,6,81
1094,630.84,4469.7,6.4158,7,81
1101.6,688.46,213.43,1.8311,1,82
1112,576.44,1662,4.161,1,83
1111.8,576.81,1958.8,4.7955,2,83
1111.6,577,2330.8,4.6185,3,83
1111.6,577.1,2797.6,4.7669,4,83
1111.3,577.04,3416.7,4.9798,5,83
1111.2,576.63,3350.3,5.183,6,83
1111.2,576.91,3201.5,4.9557,7,83
1111.1,576.65,2867.8,4.4217,8,83
1111.2,577.21,2373.3,4.108,9,83
1111.4,577.81,1852,4.5644,10,83
1112.5,579.01,1251.8,4.3936,11,83
1111.3,577.03,263.24,1.2806,12,83
1124.9,631.01,1237.7,3.8364,1,84
1125.1,631.78,1498.2,4.24,2,84
1125.1,631.81,1825.6,4.1988,3,84
1125.7,631.69,2276.1,5.6434,4,84
1125,631.66,2723.6,4.2605,5,84
1124.8,632.12,2687.3,4.5892,6,84
1124.6,630.55,2570.6,4.9167,7,84
1123.9,629.98,2435.8,4.1233,8,84
1124.6,629.58,2294.8,7.3888,9,84
1131,650.48,68.54,0.5,1,85
1131.5,651.38,437.66,2.8434,2,85
1131.8,651.43,759.23,2.8308,3,85
1132.2,651.42,966.12,2.5538,4,85
1132.4,651.39,1329.1,5.7492,5,85
1132.4,651.4,1435.3,4.4835,6,85
1131.6,650.83,1535.7,4.8009,7,85
1130.1,648.09,938.11,12.444,8,85
1134,640,32.061,0.5,1,86
1134.9,434.26,2265,5.4451,1,87
1135.8,434.81,2206.9,5.5087,2,87
1135.6,433.98,1843.2,4.4448,3,87
1136.4,431.49,1514.8,6.2267,4,87
1136.9,695.54,2938.8,6.1083,1,88
1137.2,695.9,2749.3,4.8057,2,88
1138.1,694.65,2290.6,4.8754,3,88
1139.4,691.91,2388.9,7.4151,4,88
1141.3,653.6,1262.4,10.066,1,89
1145.1,652.7,679.68,3.2463,2,89
1143.9,685.9,632.01,5.5362,1,90
1144.1,685.02,1420.7,8.572,2,90
1143.8,685.91,2003.4,9.8403,3,90
1143.8,685.75,2812.3,8.732,4,90
1143.4,685.85,3852.8,6.9095,5,90
1143.4,685.92,4444.4,7.249,6,90
1143.3,685.62,4808.7,8.8235,7,90
1142.9,684.48,5236.8,8.208,8,90
1141.7,682.86,5427,6.3242,9,90
1140.8,681.94,5007.8,6.9977,10,90
1137.6,679.91,2044.9,6.4547,11,90
1134.4,681.98,193.11,5.3537,12,90
1135.8,685.07,774.95,6.6732,13,90
1136,687.29,714.99,4.9687,14,90
1135.9,687.24,1134,4.025,15,90
1138.8,685.8,271.15,4.5217,16,90
1159.4,534.28,4939.7,14.148,1,91
1159.5,534.31,5813.6,12.903,2,91
1159.8,533.96,6506.4,12.015,3,91
1160,533.26,7169.5,11.368,4,91
1159.8,533.72,7533,10.796,5,91
1160,533.09,8280.1,10.756,6,91
1160,533.57,7953.6,9.8955,7,91
1160.1,533.21,8692.6,10.233,8,91
1160,532.98,8477.3,9.8841,9,91
1159.9,533.38,7899.6,8.8531,10,91
1159.9,533.43,7708.7,8.8199,11,91
1159.9,533.7,7357.2,8.7141,12,91
1160,534.18,7281.8,9.2251,13,91
1160.4,534.58,7255.4,9.9141,14,91
1160.2,534.67,6508.1,10.853,15,91
1160.2,535.2,6004.6,10.154,16,91
1160.2,535.53,5566.8,10.225,17,91
1159.9,535.42,6014.1,10.233,18,91
1160.7,536.88,4976.9,10.858,19,91
1161.4,537.31,4469.9,9.6913,20,91
1161.5,537.79,3953.8,8.4147,21,91
